year,cable_id,ocean_route,operator_type,age_years,fiber_pairs,length_km,n_landing_countries,chokepoint,design_capacity_tbps,lit_capacity_tbps,utilization_pct,protected_burial,route_redundancy,is_low_redundancy,vulnerability_index,fault_this_year,fault_next_year,prev_fault,fault_3y,never_faulted,yrs_since_fault,cum_fault_rate,history_available
2021,CAB0266,Africa-Coastal,consortium,14.0,5.0,9029.0,3.0,,104.3,104.3,46.3,0.0,44.0,0.0,38.1,0.0,1.0,1.0,1.0,0,1,0.2857142857142857,1
2022,CAB0266,Africa-Coastal,consortium,15.0,5.0,9029.0,3.0,,104.3,104.3,52.0,0.0,45.0,0.0,39.7,1.0,0.0,0.0,2.0,0,0,0.375,1
2023,CAB0266,Africa-Coastal,consortium,16.0,5.0,9029.0,3.0,,104.3,104.3,100.0,0.0,47.0,0.0,41.3,0.0,1.0,1.0,1.0,0,1,0.3333333333333333,1
2024,CAB0266,Africa-Coastal,consortium,17.0,5.0,9029.0,3.0,,104.3,104.3,73.5,0.0,49.0,0.0,42.9,1.0,0.0,0.0,2.0,0,0,0.4,1
2025,CAB0266,Africa-Coastal,consortium,18.0,5.0,9029.0,3.0,,104.3,104.3,100.0,0.0,52.0,0.0,44.4,0.0,0.0,1.0,1.0,0,1,0.36363636363636365,1
2020,CAB0267,Intra-Pacific-Islands,carrier,0.0,8.0,2327.0,8.0,,315.4,47.9,41.9,0.0,40.0,0.0,15.9,0.0,0.0,,0.0,1,99,0.0,0
2021,CAB0267,Intra-Pacific-Islands,carrier,1.0,8.0,2327.0,8.0,,315.4,112.7,48.3,0.0,41.0,0.0,17.5,0.0,0.0,0.0,0.0,1,99,0.0,0
2022,CAB0267,Intra-Pacific-Islands,carrier,2.0,8.0,2327.0,8.0,,315.4,97.5,49.0,0.0,43.0,0.0,19.0,0.0,0.0,0.0,0.0,1,99,0.0,0
2023,CAB0267,Intra-Pacific-Islands,carrier,3.0,8.0,2327.0,8.0,,315.4,118.1,58.4,0.0,45.0,0.0,20.6,0.0,1.0,0.0,0.0,1,99,0.0,1
2024,CAB0267,Intra-Pacific-Islands,carrier,4.0,8.0,2327.0,8.0,,315.4,144.4,40.9,0.0,48.0,0.0,22.2,1.0,0.0,0.0,1.0,0,0,0.2,1
2025,CAB0267,Intra-Pacific-Islands,carrier,5.0,8.0,2327.0,8.0,,315.4,168.7,42.0,0.0,50.0,0.0,23.8,0.0,0.0,1.0,1.0,0,1,0.16666666666666666,1
2015,CAB0268,Trans-Atlantic,consortium,4.0,25.0,5530.0,2.0,,664.3,322.9,45.7,1.0,33.0,1.0,38.1,1.0,0.0,,1.0,0,0,1.0,0
2016,CAB0268,Trans-Atlantic,consortium,5.0,25.0,5530.0,2.0,,664.3,314.3,67.6,1.0,37.0,1.0,39.7,0.0,0.0,1.0,1.0,0,1,0.5,0
2017,CAB0268,Trans-Atlantic,consortium,6.0,25.0,5530.0,2.0,,664.3,413.7,39.9,1.0,37.0,1.0,41.3,0.0,0.0,0.0,1.0,0,2,0.3333333333333333,0
2018,CAB0268,Trans-Atlantic,consortium,7.0,25.0,5530.0,2.0,,664.3,457.6,79.9,1.0,40.0,0.0,23.0,0.0,0.0,0.0,0.0,0,3,0.25,1
2019,CAB0268,Trans-Atlantic,consortium,8.0,25.0,5530.0,2.0,,664.3,472.6,57.4,1.0,45.0,0.0,24.6,0.0,1.0,0.0,0.0,0,4,0.2,1
2020,CAB0268,Trans-Atlantic,consortium,9.0,25.0,5530.0,2.0,,664.3,471.1,39.3,1.0,48.0,0.0,26.2,1.0,0.0,0.0,1.0,0,0,0.3333333333333333,1
2021,CAB0268,Trans-Atlantic,consortium,10.0,25.0,5530.0,2.0,,664.3,521.3,58.3,1.0,50.0,0.0,27.8,0.0,0.0,1.0,1.0,0,1,0.2857142857142857,1
2022,CAB0268,Trans-Atlantic,consortium,11.0,25.0,5530.0,2.0,,664.3,606.9,100.0,1.0,51.0,0.0,29.4,0.0,1.0,0.0,1.0,0,2,0.25,1
2023,CAB0268,Trans-Atlantic,consortium,12.0,25.0,5530.0,2.0,,664.3,664.3,84.6,1.0,54.0,0.0,31.0,1.0,0.0,0.0,1.0,0,0,0.3333333333333333,1
2024,CAB0268,Trans-Atlantic,consortium,13.0,25.0,5530.0,2.0,,664.3,664.3,52.9,1.0,58.0,0.0,32.5,0.0,0.0,1.0,1.0,0,1,0.3,1
2025,CAB0268,Trans-Atlantic,consortium,14.0,25.0,5530.0,2.0,,664.3,664.3,37.3,1.0,62.0,0.0,34.1,0.0,0.0,0.0,1.0,0,2,0.2727272727272727,1
2015,CAB0269,Trans-Atlantic,consortium,11.0,19.0,6711.0,11.0,,314.9,268.3,91.1,0.0,33.0,1.0,53.2,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0269,Trans-Atlantic,consortium,12.0,19.0,6711.0,11.0,,314.9,304.4,92.9,0.0,37.0,1.0,54.8,0.0,1.0,0.0,0.0,1,99,0.0,0
2017,CAB0269,Trans-Atlantic,consortium,13.0,19.0,6711.0,11.0,,314.9,314.9,92.4,0.0,37.0,1.0,56.3,1.0,0.0,0.0,1.0,0,0,0.3333333333333333,0
2018,CAB0269,Trans-Atlantic,consortium,14.0,19.0,6711.0,11.0,,314.9,314.9,42.3,0.0,40.0,0.0,38.1,0.0,0.0,1.0,1.0,0,1,0.25,1
2019,CAB0269,Trans-Atlantic,consortium,15.0,19.0,6711.0,11.0,,314.9,314.9,73.0,0.0,45.0,0.0,39.7,0.0,0.0,0.0,1.0,0,2,0.2,1
2020,CAB0269,Trans-Atlantic,consortium,16.0,19.0,6711.0,11.0,,314.9,314.9,61.0,0.0,48.0,0.0,41.3,0.0,0.0,0.0,0.0,0,3,0.16666666666666666,1
2021,CAB0269,Trans-Atlantic,consortium,17.0,19.0,6711.0,11.0,,314.9,314.9,76.0,0.0,50.0,0.0,42.9,0.0,0.0,0.0,0.0,0,4,0.14285714285714285,1
2022,CAB0269,Trans-Atlantic,consortium,18.0,19.0,6711.0,11.0,,314.9,314.9,53.4,0.0,51.0,0.0,44.4,0.0,1.0,0.0,0.0,0,5,0.125,1
2023,CAB0269,Trans-Atlantic,consortium,19.0,19.0,6711.0,11.0,,314.9,314.9,80.2,0.0,54.0,0.0,46.0,1.0,0.0,0.0,1.0,0,0,0.2222222222222222,1
2024,CAB0269,Trans-Atlantic,consortium,20.0,19.0,6711.0,11.0,,314.9,314.9,100.0,0.0,58.0,0.0,47.6,0.0,1.0,1.0,1.0,0,1,0.2,1
2025,CAB0269,Trans-Atlantic,consortium,21.0,19.0,6711.0,11.0,,314.9,314.9,70.7,0.0,62.0,0.0,49.2,1.0,0.0,0.0,2.0,0,0,0.2727272727272727,1
2015,CAB0270,Americas,carrier,11.0,19.0,8750.0,7.0,,314.9,297.0,51.9,1.0,28.0,1.0,37.3,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0270,Americas,carrier,12.0,19.0,8750.0,7.0,,314.9,314.9,54.3,1.0,29.0,1.0,38.9,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0270,Americas,carrier,13.0,19.0,8750.0,7.0,,314.9,314.9,78.1,1.0,29.0,1.0,40.5,0.0,1.0,0.0,0.0,1,99,0.0,0
2018,CAB0270,Americas,carrier,14.0,19.0,8750.0,7.0,,314.9,314.9,100.0,1.0,31.0,1.0,42.1,1.0,0.0,0.0,1.0,0,0,0.25,1
2019,CAB0270,Americas,carrier,15.0,19.0,8750.0,7.0,,314.9,314.9,65.4,1.0,32.0,1.0,43.7,0.0,1.0,1.0,1.0,0,1,0.2,1
2020,CAB0270,Americas,carrier,16.0,19.0,8750.0,7.0,,314.9,314.9,83.0,1.0,33.0,1.0,45.2,1.0,0.0,0.0,2.0,0,0,0.3333333333333333,1
2021,CAB0270,Americas,carrier,17.0,19.0,8750.0,7.0,,314.9,314.9,99.6,1.0,37.0,1.0,46.8,0.0,0.0,1.0,1.0,0,1,0.2857142857142857,1
2022,CAB0270,Americas,carrier,18.0,19.0,8750.0,7.0,,314.9,314.9,67.3,1.0,37.0,1.0,48.4,0.0,0.0,0.0,1.0,0,2,0.25,1
2023,CAB0270,Americas,carrier,19.0,19.0,8750.0,7.0,,314.9,314.9,52.4,1.0,37.0,1.0,50.0,0.0,0.0,0.0,0.0,0,3,0.2222222222222222,1
2024,CAB0270,Americas,carrier,20.0,19.0,8750.0,7.0,,314.9,314.9,81.9,1.0,39.0,1.0,51.6,0.0,0.0,0.0,0.0,0,4,0.2,1
2025,CAB0270,Americas,carrier,21.0,19.0,8750.0,7.0,,314.9,314.9,86.8,1.0,39.0,1.0,53.2,0.0,0.0,0.0,0.0,0,5,0.18181818181818182,1
2015,CAB0271,Intra-Asia,government,0.0,28.0,6875.0,4.0,,904.0,154.5,43.6,1.0,53.0,0.0,0.0,0.0,1.0,,0.0,1,99,0.0,0
2016,CAB0271,Intra-Asia,government,1.0,28.0,6875.0,4.0,,904.0,205.7,31.9,1.0,59.0,0.0,1.6,1.0,0.0,0.0,1.0,0,0,0.5,0
2017,CAB0271,Intra-Asia,government,2.0,28.0,6875.0,4.0,,904.0,313.7,54.7,1.0,60.0,0.0,3.2,0.0,0.0,1.0,1.0,0,1,0.3333333333333333,0
2018,CAB0271,Intra-Asia,government,3.0,28.0,6875.0,4.0,,904.0,373.3,25.5,1.0,62.0,0.0,4.8,0.0,0.0,0.0,1.0,0,2,0.25,1
2019,CAB0271,Intra-Asia,government,4.0,28.0,6875.0,4.0,,904.0,476.9,10.9,1.0,64.0,0.0,6.3,0.0,0.0,0.0,0.0,0,3,0.2,1
2020,CAB0271,Intra-Asia,government,5.0,28.0,6875.0,4.0,,904.0,541.7,59.4,1.0,66.0,0.0,7.9,0.0,0.0,0.0,0.0,0,4,0.16666666666666666,1
2021,CAB0271,Intra-Asia,government,6.0,28.0,6875.0,4.0,,904.0,551.7,96.1,1.0,69.0,0.0,9.5,0.0,0.0,0.0,0.0,0,5,0.14285714285714285,1
2022,CAB0271,Intra-Asia,government,7.0,28.0,6875.0,4.0,,904.0,601.7,60.3,1.0,70.0,0.0,11.1,0.0,0.0,0.0,0.0,0,6,0.125,1
2023,CAB0271,Intra-Asia,government,8.0,28.0,6875.0,4.0,,904.0,679.4,55.4,1.0,70.0,0.0,12.7,0.0,0.0,0.0,0.0,0,7,0.1111111111111111,1
2024,CAB0271,Intra-Asia,government,9.0,28.0,6875.0,4.0,,904.0,710.3,22.6,1.0,75.0,0.0,14.3,0.0,0.0,0.0,0.0,0,8,0.1,1
2025,CAB0271,Intra-Asia,government,10.0,28.0,6875.0,4.0,,904.0,736.9,42.7,1.0,77.0,0.0,15.9,0.0,0.0,0.0,0.0,0,9,0.09090909090909091,1
2015,CAB0272,Americas,hyperscaler,12.0,12.0,4089.0,2.0,Panama,181.7,172.1,45.3,1.0,28.0,1.0,78.6,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0272,Americas,hyperscaler,13.0,12.0,4089.0,2.0,Panama,181.7,181.7,66.1,1.0,29.0,1.0,80.2,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0272,Americas,hyperscaler,14.0,12.0,4089.0,2.0,Panama,181.7,181.7,95.2,1.0,29.0,1.0,81.7,0.0,1.0,0.0,0.0,1,99,0.0,0
2018,CAB0272,Americas,hyperscaler,15.0,12.0,4089.0,2.0,Panama,181.7,181.7,53.9,1.0,31.0,1.0,83.3,1.0,0.0,0.0,1.0,0,0,0.25,1
2019,CAB0272,Americas,hyperscaler,16.0,12.0,4089.0,2.0,Panama,181.7,181.7,59.8,1.0,32.0,1.0,84.9,0.0,1.0,1.0,1.0,0,1,0.2,1
2020,CAB0272,Americas,hyperscaler,17.0,12.0,4089.0,2.0,Panama,181.7,181.7,74.1,1.0,33.0,1.0,86.5,1.0,1.0,0.0,2.0,0,0,0.3333333333333333,1
2021,CAB0272,Americas,hyperscaler,18.0,12.0,4089.0,2.0,Panama,181.7,181.7,54.4,1.0,37.0,1.0,88.1,1.0,0.0,1.0,2.0,0,0,0.42857142857142855,1
2022,CAB0272,Americas,hyperscaler,19.0,12.0,4089.0,2.0,Panama,181.7,181.7,93.5,1.0,37.0,1.0,89.7,0.0,1.0,1.0,2.0,0,1,0.375,1
2023,CAB0272,Americas,hyperscaler,20.0,12.0,4089.0,2.0,Panama,181.7,181.7,97.8,1.0,37.0,1.0,91.3,1.0,1.0,0.0,2.0,0,0,0.4444444444444444,1
2024,CAB0272,Americas,hyperscaler,21.0,12.0,4089.0,2.0,Panama,181.7,181.7,98.1,1.0,39.0,1.0,92.9,1.0,1.0,1.0,2.0,0,0,0.5,1
2025,CAB0272,Americas,hyperscaler,22.0,12.0,4089.0,2.0,Panama,181.7,181.7,68.5,1.0,39.0,1.0,94.4,1.0,1.0,1.0,3.0,0,0,0.5454545454545454,1
2020,CAB0273,Intra-Asia,carrier,0.0,5.0,4232.0,4.0,Luzon-Strait,197.1,63.3,67.8,0.0,66.0,0.0,43.7,0.0,1.0,,0.0,1,99,0.0,0
2021,CAB0273,Intra-Asia,carrier,1.0,5.0,4232.0,4.0,Luzon-Strait,197.1,69.5,24.8,0.0,69.0,0.0,45.2,1.0,0.0,0.0,1.0,0,0,0.5,0
2022,CAB0273,Intra-Asia,carrier,2.0,5.0,4232.0,4.0,Luzon-Strait,197.1,96.5,15.9,0.0,70.0,0.0,46.8,0.0,0.0,1.0,1.0,0,1,0.3333333333333333,0
2023,CAB0273,Intra-Asia,carrier,3.0,5.0,4232.0,4.0,Luzon-Strait,197.1,81.0,51.3,0.0,70.0,0.0,48.4,0.0,0.0,0.0,1.0,0,2,0.25,1
2024,CAB0273,Intra-Asia,carrier,4.0,5.0,4232.0,4.0,Luzon-Strait,197.1,95.0,20.8,0.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0,3,0.2,1
2025,CAB0273,Intra-Asia,carrier,5.0,5.0,4232.0,4.0,Luzon-Strait,197.1,112.1,75.0,0.0,77.0,0.0,51.6,0.0,0.0,0.0,0.0,0,4,0.16666666666666666,1
2023,CAB0274,Intra-Pacific-Islands,consortium,0.0,23.0,2049.0,7.0,,1005.4,309.7,21.6,0.0,45.0,0.0,15.9,0.0,0.0,,0.0,1,99,0.0,0
2024,CAB0274,Intra-Pacific-Islands,consortium,1.0,23.0,2049.0,7.0,,1005.4,271.2,52.2,0.0,48.0,0.0,17.5,0.0,0.0,0.0,0.0,1,99,0.0,0
2025,CAB0274,Intra-Pacific-Islands,consortium,2.0,23.0,2049.0,7.0,,1005.4,304.8,55.8,0.0,50.0,0.0,19.0,0.0,0.0,0.0,0.0,1,99,0.0,0
2015,CAB0275,Intra-Asia,consortium,14.0,5.0,6251.0,3.0,,61.4,61.4,88.9,1.0,53.0,0.0,22.2,1.0,0.0,,1.0,0,0,1.0,0
2016,CAB0275,Intra-Asia,consortium,15.0,5.0,6251.0,3.0,,61.4,61.4,52.7,1.0,59.0,0.0,23.8,0.0,1.0,1.0,1.0,0,1,0.5,0
2017,CAB0275,Intra-Asia,consortium,16.0,5.0,6251.0,3.0,,61.4,61.4,73.1,1.0,60.0,0.0,25.4,1.0,0.0,0.0,2.0,0,0,0.6666666666666666,0
2018,CAB0275,Intra-Asia,consortium,17.0,5.0,6251.0,3.0,,61.4,61.4,72.1,1.0,62.0,0.0,27.0,0.0,1.0,1.0,1.0,0,1,0.5,1
2019,CAB0275,Intra-Asia,consortium,18.0,5.0,6251.0,3.0,,61.4,61.4,62.3,1.0,64.0,0.0,28.6,1.0,1.0,0.0,2.0,0,0,0.6,1
2020,CAB0275,Intra-Asia,consortium,19.0,5.0,6251.0,3.0,,61.4,61.4,100.0,1.0,66.0,0.0,30.2,1.0,1.0,1.0,2.0,0,0,0.6666666666666666,1
2021,CAB0275,Intra-Asia,consortium,20.0,5.0,6251.0,3.0,,61.4,61.4,69.3,1.0,69.0,0.0,31.7,1.0,1.0,1.0,3.0,0,0,0.7142857142857143,1
2022,CAB0275,Intra-Asia,consortium,21.0,5.0,6251.0,3.0,,61.4,61.4,88.0,1.0,70.0,0.0,33.3,1.0,1.0,1.0,3.0,0,0,0.75,1
2023,CAB0275,Intra-Asia,consortium,22.0,5.0,6251.0,3.0,,61.4,61.4,100.0,1.0,70.0,0.0,34.9,1.0,0.0,1.0,3.0,0,0,0.7777777777777778,1
2024,CAB0275,Intra-Asia,consortium,23.0,5.0,6251.0,3.0,,61.4,61.4,100.0,1.0,75.0,0.0,36.5,0.0,1.0,1.0,2.0,0,1,0.7,1
2025,CAB0275,Intra-Asia,consortium,24.0,5.0,6251.0,3.0,,61.4,61.4,100.0,1.0,77.0,0.0,38.1,1.0,0.0,0.0,2.0,0,0,0.7272727272727273,1
2015,CAB0276,Intra-Asia,hyperscaler,17.0,2.0,2804.0,4.0,,16.0,16.0,47.0,1.0,53.0,0.0,27.0,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0276,Intra-Asia,hyperscaler,18.0,2.0,2804.0,4.0,,16.0,16.0,69.8,1.0,59.0,0.0,28.6,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0276,Intra-Asia,hyperscaler,19.0,2.0,2804.0,4.0,,16.0,16.0,95.7,1.0,60.0,0.0,30.2,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0276,Intra-Asia,hyperscaler,20.0,2.0,2804.0,4.0,,16.0,16.0,84.8,1.0,62.0,0.0,31.7,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0276,Intra-Asia,hyperscaler,21.0,2.0,2804.0,4.0,,16.0,16.0,75.7,1.0,64.0,0.0,33.3,0.0,0.0,0.0,0.0,1,99,0.0,1
2020,CAB0276,Intra-Asia,hyperscaler,22.0,2.0,2804.0,4.0,,16.0,16.0,70.9,1.0,66.0,0.0,34.9,0.0,1.0,0.0,0.0,1,99,0.0,1
2021,CAB0276,Intra-Asia,hyperscaler,23.0,2.0,2804.0,4.0,,16.0,16.0,98.6,1.0,69.0,0.0,36.5,1.0,0.0,0.0,1.0,0,0,0.14285714285714285,1
2022,CAB0276,Intra-Asia,hyperscaler,24.0,2.0,2804.0,4.0,,16.0,16.0,100.0,1.0,70.0,0.0,38.1,0.0,1.0,1.0,1.0,0,1,0.125,1
2023,CAB0276,Intra-Asia,hyperscaler,25.0,2.0,2804.0,4.0,,16.0,16.0,68.0,1.0,70.0,0.0,39.7,1.0,0.0,0.0,2.0,0,0,0.2222222222222222,1
2024,CAB0276,Intra-Asia,hyperscaler,26.0,2.0,2804.0,4.0,,16.0,16.0,54.3,1.0,75.0,0.0,41.3,0.0,0.0,1.0,1.0,0,1,0.2,1
2025,CAB0276,Intra-Asia,hyperscaler,27.0,2.0,2804.0,4.0,,16.0,16.0,100.0,1.0,77.0,0.0,42.9,0.0,0.0,0.0,1.0,0,2,0.18181818181818182,1
2015,CAB0277,Americas,consortium,13.0,5.0,4155.0,5.0,Panama,68.6,68.6,49.0,0.0,28.0,1.0,84.1,1.0,1.0,,1.0,0,0,1.0,0
2016,CAB0277,Americas,consortium,14.0,5.0,4155.0,5.0,Panama,68.6,68.6,43.8,0.0,29.0,1.0,85.7,1.0,0.0,1.0,2.0,0,0,1.0,0
2017,CAB0277,Americas,consortium,15.0,5.0,4155.0,5.0,Panama,68.6,68.6,90.2,0.0,29.0,1.0,87.3,0.0,1.0,1.0,2.0,0,1,0.6666666666666666,0
2018,CAB0277,Americas,consortium,16.0,5.0,4155.0,5.0,Panama,68.6,68.6,85.2,0.0,31.0,1.0,88.9,1.0,1.0,0.0,2.0,0,0,0.75,1
2019,CAB0277,Americas,consortium,17.0,5.0,4155.0,5.0,Panama,68.6,68.6,55.4,0.0,32.0,1.0,90.5,1.0,1.0,1.0,2.0,0,0,0.8,1
2020,CAB0277,Americas,consortium,18.0,5.0,4155.0,5.0,Panama,68.6,68.6,82.5,0.0,33.0,1.0,92.1,1.0,1.0,1.0,3.0,0,0,0.8333333333333334,1
2021,CAB0277,Americas,consortium,19.0,5.0,4155.0,5.0,Panama,68.6,68.6,64.9,0.0,37.0,1.0,93.7,1.0,0.0,1.0,3.0,0,0,0.8571428571428571,1
2022,CAB0277,Americas,consortium,20.0,5.0,4155.0,5.0,Panama,68.6,68.6,85.5,0.0,37.0,1.0,95.2,0.0,1.0,1.0,2.0,0,1,0.75,1
2023,CAB0277,Americas,consortium,21.0,5.0,4155.0,5.0,Panama,68.6,68.6,86.4,0.0,37.0,1.0,96.8,1.0,1.0,0.0,2.0,0,0,0.7777777777777778,1
2024,CAB0277,Americas,consortium,22.0,5.0,4155.0,5.0,Panama,68.6,68.6,84.5,0.0,39.0,1.0,98.4,1.0,1.0,1.0,2.0,0,0,0.8,1
2025,CAB0277,Americas,consortium,23.0,5.0,4155.0,5.0,Panama,68.6,68.6,55.1,0.0,39.0,1.0,100.0,1.0,0.0,1.0,3.0,0,0,0.8181818181818182,1
2015,CAB0278,Intra-Europe,consortium,15.0,2.0,487.0,5.0,,21.7,21.7,54.8,0.0,41.0,0.0,39.7,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0278,Intra-Europe,consortium,16.0,2.0,487.0,5.0,,21.7,21.7,67.8,0.0,42.0,0.0,41.3,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0278,Intra-Europe,consortium,17.0,2.0,487.0,5.0,,21.7,21.7,89.7,0.0,44.0,0.0,42.9,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0278,Intra-Europe,consortium,18.0,2.0,487.0,5.0,,21.7,21.7,70.9,0.0,45.0,0.0,44.4,0.0,1.0,0.0,0.0,1,99,0.0,1
2019,CAB0278,Intra-Europe,consortium,19.0,2.0,487.0,5.0,,21.7,21.7,72.9,0.0,47.0,0.0,46.0,1.0,0.0,0.0,1.0,0,0,0.2,1
2020,CAB0278,Intra-Europe,consortium,20.0,2.0,487.0,5.0,,21.7,21.7,92.9,0.0,49.0,0.0,47.6,0.0,0.0,1.0,1.0,0,1,0.16666666666666666,1
2021,CAB0278,Intra-Europe,consortium,21.0,2.0,487.0,5.0,,21.7,21.7,100.0,0.0,49.0,0.0,49.2,0.0,0.0,0.0,1.0,0,2,0.14285714285714285,1
2022,CAB0278,Intra-Europe,consortium,22.0,2.0,487.0,5.0,,21.7,21.7,58.1,0.0,52.0,0.0,50.8,0.0,0.0,0.0,0.0,0,3,0.125,1
2023,CAB0278,Intra-Europe,consortium,23.0,2.0,487.0,5.0,,21.7,21.7,74.4,0.0,53.0,0.0,52.4,0.0,0.0,0.0,0.0,0,4,0.1111111111111111,1
2024,CAB0278,Intra-Europe,consortium,24.0,2.0,487.0,5.0,,21.7,21.7,84.7,0.0,53.0,0.0,54.0,0.0,0.0,0.0,0.0,0,5,0.1,1
2025,CAB0278,Intra-Europe,consortium,25.0,2.0,487.0,5.0,,21.7,21.7,100.0,0.0,58.0,0.0,55.6,0.0,0.0,0.0,0.0,0,6,0.09090909090909091,1
2015,CAB0280,Trans-Pacific,consortium,8.0,14.0,13092.0,9.0,,292.0,211.4,35.9,1.0,35.0,1.0,32.5,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0280,Trans-Pacific,consortium,9.0,14.0,13092.0,9.0,,292.0,230.8,72.6,1.0,37.0,1.0,34.1,0.0,1.0,0.0,0.0,1,99,0.0,0
2017,CAB0280,Trans-Pacific,consortium,10.0,14.0,13092.0,9.0,,292.0,247.2,60.0,1.0,38.0,1.0,35.7,1.0,0.0,0.0,1.0,0,0,0.3333333333333333,0
2018,CAB0280,Trans-Pacific,consortium,11.0,14.0,13092.0,9.0,,292.0,252.7,35.1,1.0,39.0,1.0,37.3,0.0,1.0,1.0,1.0,0,1,0.25,1
2019,CAB0280,Trans-Pacific,consortium,12.0,14.0,13092.0,9.0,,292.0,269.4,51.0,1.0,41.0,0.0,19.0,1.0,0.0,0.0,2.0,0,0,0.4,1
2020,CAB0280,Trans-Pacific,consortium,13.0,14.0,13092.0,9.0,,292.0,292.0,85.4,1.0,42.0,0.0,20.6,0.0,1.0,1.0,1.0,0,1,0.3333333333333333,1
2021,CAB0280,Trans-Pacific,consortium,14.0,14.0,13092.0,9.0,,292.0,292.0,34.8,1.0,43.0,0.0,22.2,1.0,1.0,0.0,2.0,0,0,0.42857142857142855,1
2022,CAB0280,Trans-Pacific,consortium,15.0,14.0,13092.0,9.0,,292.0,292.0,55.7,1.0,45.0,0.0,23.8,1.0,1.0,1.0,2.0,0,0,0.5,1
2023,CAB0280,Trans-Pacific,consortium,16.0,14.0,13092.0,9.0,,292.0,292.0,57.1,1.0,47.0,0.0,25.4,1.0,0.0,1.0,3.0,0,0,0.5555555555555556,1
2024,CAB0280,Trans-Pacific,consortium,17.0,14.0,13092.0,9.0,,292.0,292.0,69.9,1.0,49.0,0.0,27.0,0.0,1.0,1.0,2.0,0,1,0.5,1
2025,CAB0280,Trans-Pacific,consortium,18.0,14.0,13092.0,9.0,,292.0,292.0,61.8,1.0,50.0,0.0,28.6,1.0,0.0,0.0,2.0,0,0,0.5454545454545454,1
2015,CAB0281,Indian-Ocean,carrier,16.0,3.0,12717.0,4.0,,28.3,28.3,67.6,1.0,31.0,1.0,45.2,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0281,Indian-Ocean,carrier,17.0,3.0,12717.0,4.0,,28.3,28.3,81.6,1.0,33.0,1.0,46.8,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0281,Indian-Ocean,carrier,18.0,3.0,12717.0,4.0,,28.3,28.3,100.0,1.0,33.0,1.0,48.4,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0281,Indian-Ocean,carrier,19.0,3.0,12717.0,4.0,,28.3,28.3,76.9,1.0,35.0,1.0,50.0,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0281,Indian-Ocean,carrier,20.0,3.0,12717.0,4.0,,28.3,28.3,74.9,1.0,35.0,1.0,51.6,0.0,1.0,0.0,0.0,1,99,0.0,1
2020,CAB0281,Indian-Ocean,carrier,21.0,3.0,12717.0,4.0,,28.3,28.3,74.0,1.0,36.0,1.0,53.2,1.0,0.0,0.0,1.0,0,0,0.16666666666666666,1
2021,CAB0281,Indian-Ocean,carrier,22.0,3.0,12717.0,4.0,,28.3,28.3,79.8,1.0,39.0,1.0,54.8,0.0,1.0,1.0,1.0,0,1,0.14285714285714285,1
2022,CAB0281,Indian-Ocean,carrier,23.0,3.0,12717.0,4.0,,28.3,28.3,52.3,1.0,39.0,1.0,56.3,1.0,0.0,0.0,2.0,0,0,0.25,1
2023,CAB0281,Indian-Ocean,carrier,24.0,3.0,12717.0,4.0,,28.3,28.3,69.4,1.0,40.0,0.0,38.1,0.0,0.0,1.0,1.0,0,1,0.2222222222222222,1
2024,CAB0281,Indian-Ocean,carrier,25.0,3.0,12717.0,4.0,,28.3,28.3,68.5,1.0,41.0,0.0,39.7,0.0,1.0,0.0,1.0,0,2,0.2,1
2025,CAB0282,Trans-Atlantic,government,0.0,9.0,5277.0,4.0,,419.1,118.8,16.3,0.0,62.0,0.0,15.9,0.0,0.0,,0.0,1,99,0.0,0
2015,CAB0283,Intra-Pacific-Islands,carrier,6.0,15.0,3633.0,6.0,,355.7,227.3,67.1,1.0,28.0,1.0,29.4,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0283,Intra-Pacific-Islands,carrier,7.0,15.0,3633.0,6.0,,355.7,208.9,42.3,1.0,29.0,1.0,31.0,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0283,Intra-Pacific-Islands,carrier,8.0,15.0,3633.0,6.0,,355.7,282.7,68.1,1.0,29.0,1.0,32.5,0.0,0.0,0.0,0.0,1,99,0.0,0
